[Header]
Created with Cardinal EMS - Build BETA
Call Sign: N611SU
Aircraft Model: RANS S-20
Aircraft S/N: 55555
Engine Type: Rotax 912ULS
Engine S/N: 555556
All temperatures in degree F
 oil pressure in PSI
 fuel flow in GPH.
[data]
INDEX;TIME;EGT1;EGT2;EGT3;EGT4;CHT1;CHT2;CHT3;CHT4;OILT;OILP;OAT;IAT;BAT;CUR;RPM;MAP;FF;HOBBS;FLIGHT;MARK
0;2018-15-07 23:51:00;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;;;
1;2018-15-07 23:51:01;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:00;00:00:00;
2;2018-15-07 23:51:02;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:01;00:00:00;
3;2018-15-07 23:51:03;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:02;00:00:00;
4;2018-15-07 23:51:04;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:03;00:00:00;
5;2018-15-07 23:51:05;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:04;00:00:00;
6;2018-15-07 23:51:06;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:05;00:00:00;
7;2018-15-07 23:51:07;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:06;00:00:00;
8;2018-15-07 23:51:08;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:07;00:00:00;
9;2018-15-07 23:51:09;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:08;00:00:00;
10;2018-15-07 23:51:10;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:09;00:00:00;
11;2018-15-07 23:51:11;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:10;00:00:00;
12;2018-15-07 23:51:12;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:11;00:00:00;
13;2018-15-07 23:51:13;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:12;00:00:00;
14;2018-15-07 23:51:14;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:13;00:00:00;
15;2018-15-07 23:51:15;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:14;00:00:00;
16;2018-15-07 23:51:16;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:15;00:00:00;
17;2018-15-07 23:51:17;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:16;00:00:00;
18;2018-15-07 23:51:18;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:17;00:00:00;
19;2018-15-07 23:51:19;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:18;00:00:00;
20;2018-15-07 23:51:20;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:19;00:00:00;
21;2018-15-07 23:51:21;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:20;00:00:00;
22;2018-15-07 23:51:22;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:21;00:00:00;
23;2018-15-07 23:51:23;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:22;00:00:00;
24;2018-15-07 23:51:24;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:23;00:00:00;
25;2018-15-07 23:51:25;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:24;00:00:00;
26;2018-15-07 23:51:26;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:25;00:00:00;
27;2018-15-07 23:51:27;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:26;00:00:00;
28;2018-15-07 23:51:28;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:27;00:00:00;
29;2018-15-07 23:51:29;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:28;00:00:00;
30;2018-15-07 23:51:30;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:29;00:00:00;
31;2018-15-07 23:51:31;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:30;00:00:00;
32;2018-15-07 23:51:32;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:31;00:00:00;
33;2018-15-07 23:51:33;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:32;00:00:00;
34;2018-15-07 23:51:34;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:33;00:00:00;
35;2018-15-07 23:51:35;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:34;00:00:00;
36;2018-15-07 23:51:36;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:35;00:00:00;
37;2018-15-07 23:51:37;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:36;00:00:00;
38;2018-15-07 23:51:38;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:37;00:00:00;
39;2018-15-07 23:51:39;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:38;00:00:00;
40;2018-15-07 23:51:40;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:39;00:00:00;
41;2018-15-07 23:51:41;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:40;00:00:00;
42;2018-15-07 23:51:42;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:41;00:00:00;
43;2018-15-07 23:51:43;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:42;00:00:00;
44;2018-15-07 23:51:44;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;04:32:43;00:00:00;
